loan_id,contract_id,loan_amount,outstanding_balance,interest_rate,term_months,remaining_months,next_payment_date,next_payment_amount,delinquency_status,collateral_value,loan_to_value_ratio
1641,5042,59690,21996.27,13.2,325,54,2025-11-17,656.59,CURRENT,84802.64,0.87
1642,5043,31640,9321.61,14.39,88,51,2025-12-01,379.42,DELINQUENT_30,45879.46,0.82
1643,5044,132401,17778.75,5.05,177,19,2025-11-30,557.19,DELINQUENT_60,196016.23,0.67
1644,5056,27995,15379.16,13.55,317,4,2025-11-08,316.11,DELINQUENT_90+,38834.89,0.64
1645,5058,55650,41861.99,10.31,187,32,2025-12-02,478.13,DELINQUENT_60,79278.84,0.87
1646,5059,103426,13388.11,13.32,190,17,2025-11-08,1148.03,DELINQUENT_90+,118937.89,0.73
1647,5060,183362,116613.33,11.87,160,54,2025-11-30,1813.76,CURRENT,226451.64,0.81
1648,5061,38516,28493.86,6.97,245,41,2025-11-04,223.71,DELINQUENT_90+,52676.58,0.77
1649,5067,144016,71705.81,10.47,240,33,2025-11-26,1256.54,DELINQUENT_90+,178763.58,0.8
1650,5069,195640,61908.97,14.84,114,23,2025-11-23,2419.41,DELINQUENT_30,263479.07,0.89
1651,5071,45774,10241.47,6.9,265,47,2025-11-12,263.2,DELINQUENT_90+,54953.69,0.89
1652,5072,35505,31640.64,11.9,63,13,2025-11-05,352.09,DELINQUENT_30,47804.04,0.7
1653,5074,169017,82902.72,11.09,113,29,2025-11-24,1562.0,DELINQUENT_60,201506.0,0.68
1654,5076,43624,35065.6,7.25,53,35,2025-11-30,263.56,DELINQUENT_60,57170.52,0.86
1655,5080,104754,72273.81,13.88,322,3,2025-11-19,1211.65,DELINQUENT_60,141932.32,0.68
1656,5081,157875,76464.16,7.6,223,45,2025-11-25,999.88,DELINQUENT_30,200875.25,0.76
1657,5083,72439,9667.07,7.58,316,46,2025-11-17,457.57,DELINQUENT_60,80436.31,0.68
1658,5091,189151,131299.35,8.48,161,35,2025-11-22,1336.67,DELINQUENT_90+,279005.09,0.87
1659,5094,98409,34043.64,10.77,210,19,2025-11-20,883.22,DELINQUENT_90+,110207.28,0.76
1660,5095,191971,68681.84,12.3,26,39,2025-11-22,1967.7,DELINQUENT_30,268253.5,0.67
1661,5097,194917,55126.8,14.67,292,24,2025-11-26,2382.86,CURRENT,260777.66,0.6
1662,5099,138357,19605.55,7.97,113,15,2025-11-27,918.92,DELINQUENT_30,177940.12,0.65
1663,5106,124550,93718.28,5.12,138,30,2025-11-04,531.41,CURRENT,137223.73,0.78
1664,5114,127247,20885.68,7.23,319,29,2025-11-07,766.66,CURRENT,172124.93,0.7
1665,5116,192725,28724.83,10.22,296,1,2025-11-11,1641.37,DELINQUENT_90+,213661.47,0.79
1666,5118,116872,25503.16,14.82,102,22,2025-11-20,1443.37,CURRENT,161349.91,0.87
1667,5120,40057,29066.29,5.07,121,50,2025-11-08,169.24,DELINQUENT_90+,48567.52,0.72
1668,5123,165713,141226.77,11.98,160,46,2025-11-21,1654.37,DELINQUENT_30,186287.92,0.68
1669,5124,108693,32957.49,8.26,277,55,2025-11-05,748.17,DELINQUENT_60,150859.55,0.87
1670,5131,7814,4343.8,14.96,200,23,2025-11-30,97.41,DELINQUENT_30,10786.49,0.84
1671,5136,58663,8059.28,10.74,173,38,2025-11-17,525.03,DELINQUENT_90+,85732.12,0.64
1672,5137,155241,29965.82,6.42,201,46,2025-11-15,830.54,DELINQUENT_30,189350.9,0.81
1673,5141,182225,148696.19,8.06,300,32,2025-11-18,1223.94,DELINQUENT_60,231956.69,0.7
1674,5142,5376,797.1,7.54,74,38,2025-11-28,33.78,CURRENT,6179.92,0.9
1675,5144,119267,63515.14,8.91,42,20,2025-11-05,885.56,DELINQUENT_60,166509.44,0.84
1676,5145,13028,7689.57,11.86,133,32,2025-11-13,128.76,CURRENT,17818.81,0.64
1677,5147,91297,16668.08,12.29,54,24,2025-11-21,935.03,DELINQUENT_30,126440.53,0.65
1678,5153,196576,113448.53,12.19,144,45,2025-11-06,1996.88,CURRENT,248798.83,0.62
1679,5154,91480,27199.72,13.36,219,26,2025-11-24,1018.48,DELINQUENT_30,106314.5,0.73
1680,5155,46889,20018.17,11.98,218,12,2025-11-30,468.11,CURRENT,68522.8,0.69
1681,5162,100455,49203.07,5.47,254,21,2025-11-19,457.91,DELINQUENT_60,112825.62,0.81
1682,5167,144335,31524.19,10.88,302,24,2025-11-11,1308.64,DELINQUENT_30,182874.14,0.88
1683,5169,138037,74844.18,5.07,202,48,2025-11-12,583.21,DELINQUENT_30,170695.26,0.61
1684,5174,90455,24892.76,12.36,233,40,2025-11-23,931.69,DELINQUENT_90+,124896.23,0.77
1685,5179,91863,37542.93,9.68,204,10,2025-11-25,741.03,DELINQUENT_30,127988.06,0.6
1686,5183,33581,27579.3,13.78,95,23,2025-11-26,385.62,CURRENT,37302.36,0.85
1687,5184,35483,16298.92,12.77,215,13,2025-11-25,377.6,CURRENT,48284.79,0.62
1688,5185,190943,33076.36,10.22,153,29,2025-11-23,1626.2,CURRENT,238410.55,0.65
1689,5188,181060,133860.14,10.08,291,55,2025-11-09,1520.9,DELINQUENT_60,229683.52,0.73
1690,5189,185055,28446.59,14.88,123,33,2025-11-26,2294.68,DELINQUENT_30,246734.38,0.82
1691,5190,107345,72724.57,14.03,143,55,2025-11-05,1255.04,DELINQUENT_90+,150634.17,0.71
1692,5193,91077,50182.22,11.96,122,8,2025-12-01,907.73,DELINQUENT_90+,109167.48,0.7
1693,5197,175907,50411.26,6.05,155,16,2025-11-14,886.86,DELINQUENT_90+,257920.5,0.77
1694,5198,66565,45346.62,14.69,288,19,2025-11-05,814.87,CURRENT,95064.34,0.61
1695,5199,187629,122732.6,7.43,109,19,2025-11-29,1161.74,DELINQUENT_30,206548.51,0.66
1696,5200,6067,2641.96,9.7,164,23,2025-11-09,49.04,DELINQUENT_90+,7131.75,0.66
1697,5204,110641,36687.42,10.82,258,9,2025-11-17,997.61,DELINQUENT_60,142289.38,0.88
1698,5213,63449,39745.72,14.22,61,27,2025-11-09,751.87,DELINQUENT_90+,78655.41,0.84
1699,5214,114219,77406.72,11.66,182,5,2025-11-10,1109.83,DELINQUENT_30,142938.93,0.82
1700,5216,182521,23795.26,5.39,201,45,2025-11-15,819.82,DELINQUENT_90+,261475.88,0.69
1701,5217,121092,68178.12,11.52,55,5,2025-11-08,1162.48,DELINQUENT_30,146249.5,0.84
1702,5220,177382,124838.91,5.26,312,27,2025-11-24,777.52,DELINQUENT_90+,211870.98,0.72
1703,5223,191541,124947.26,10.01,210,39,2025-12-01,1597.77,DELINQUENT_60,257705.81,0.82
1704,5225,159106,132019.07,11.04,114,10,2025-11-23,1463.78,DELINQUENT_60,233798.01,0.63
1705,5232,38543,4290.47,7.46,43,56,2025-11-22,239.61,DELINQUENT_90+,50595.78,0.86
1706,5237,128276,93930.4,7.51,356,10,2025-11-23,802.79,DELINQUENT_90+,142937.56,0.61
1707,5241,161517,20144.82,5.93,346,44,2025-11-03,798.16,DELINQUENT_90+,192927.53,0.81
1708,5243,90177,78167.99,5.3,140,16,2025-11-07,398.28,CURRENT,108610.31,0.81
1709,5245,175159,51922.58,7.37,285,2,2025-11-25,1075.77,DELINQUENT_90+,259266.73,0.87
1710,5249,92285,53474.21,5.51,204,43,2025-11-09,423.74,CURRENT,114939.4,0.65
1711,5251,135657,99898.06,9.87,135,20,2025-11-24,1115.78,DELINQUENT_60,157437.31,0.85
1712,5260,182349,108607.04,5.23,291,18,2025-11-15,794.74,DELINQUENT_90+,255511.12,0.74
1713,5262,194085,149292.07,5.67,58,41,2025-11-08,917.05,DELINQUENT_60,286927.12,0.77
1714,5265,165327,75975.79,5.33,306,50,2025-11-10,734.33,DELINQUENT_90+,216634.55,0.8
1715,5266,129681,106275.72,13.94,274,60,2025-11-12,1506.46,DELINQUENT_30,173411.87,0.8
1716,5270,161308,96498.87,6.58,21,13,2025-12-01,884.51,CURRENT,210757.75,0.86
1717,5279,48650,15362.4,13.91,252,18,2025-11-24,563.93,DELINQUENT_90+,65278.27,0.65
1718,5281,178076,62054.79,10.19,297,45,2025-11-12,1512.16,DELINQUENT_30,258592.59,0.76
1719,5282,48885,21512.87,9.21,226,15,2025-11-03,375.19,CURRENT,62100.1,0.77
1720,5285,75975,39043.87,9.91,271,34,2025-11-16,627.43,DELINQUENT_30,93562.69,0.73
1721,5291,134713,37389.14,10.47,339,10,2025-11-16,1175.37,DELINQUENT_60,172065.2,0.77
1722,5294,18856,6532.52,14.94,289,5,2025-12-01,234.76,CURRENT,23114.17,0.74
1723,5298,43437,18303.08,13.94,328,4,2025-11-14,504.59,CURRENT,61940.72,0.68
1724,5301,134156,107856.73,5.75,231,14,2025-11-16,642.83,CURRENT,193147.7,0.77
1725,5307,50665,38914.41,12.61,69,7,2025-11-21,532.4,DELINQUENT_60,64582.42,0.66
1726,5309,181226,82724.06,11.86,142,37,2025-11-14,1791.12,DELINQUENT_90+,219073.32,0.85
1727,5311,150848,22541.34,11.81,180,31,2025-11-30,1484.6,DELINQUENT_60,180643.43,0.73
1728,5317,116319,78115.8,14.75,282,43,2025-11-23,1429.75,CURRENT,142497.47,0.7
1729,5320,26820,12284.99,11.7,173,18,2025-11-20,261.5,DELINQUENT_60,36314.02,0.69
1730,5329,128382,75617.11,8.64,209,7,2025-11-19,924.35,DELINQUENT_30,172093.3,0.61
1731,5330,174979,141635.67,9.61,76,22,2025-12-01,1401.29,DELINQUENT_90+,236813.3,0.66
1732,5346,83190,70599.52,11.15,28,3,2025-11-19,772.97,DELINQUENT_60,122883.67,0.77
1733,5347,138467,32391.57,5.79,133,16,2025-11-29,668.1,DELINQUENT_90+,157050.02,0.67
1734,5356,140811,33155.57,8.72,291,19,2025-11-22,1023.23,DELINQUENT_60,174400.59,0.76
1735,5357,70610,44381.82,9.1,157,45,2025-11-22,535.46,DELINQUENT_90+,99787.82,0.89
1736,5359,63293,26262.91,13.19,258,9,2025-11-21,695.7,CURRENT,83187.21,0.7
1737,5367,92804,36460.97,13.52,116,34,2025-11-05,1045.59,DELINQUENT_30,138429.74,0.65
1738,5368,47982,10039.82,13.23,232,35,2025-11-05,529.0,CURRENT,61388.89,0.64
1739,5369,148670,100957.88,13.64,148,26,2025-11-22,1689.88,CURRENT,179438.26,0.78
1740,5376,73747,39628.42,9.3,144,46,2025-11-22,571.54,DELINQUENT_90+,101192.45,0.64
1741,5379,121919,87873.51,13.64,330,2,2025-11-29,1385.81,DELINQUENT_90+,150248.12,0.75
1742,5382,81859,36498.98,7.79,178,50,2025-11-06,531.4,DELINQUENT_90+,117574.45,0.82
1743,5388,157417,136432.3,7.09,120,14,2025-11-06,930.07,DELINQUENT_30,188956.66,0.88
1744,5392,193420,63863.63,12.88,308,33,2025-11-21,2076.04,DELINQUENT_90+,265603.18,0.69
1745,5395,189877,82846.01,6.32,288,36,2025-11-15,1000.02,DELINQUENT_30,278161.6,0.65
1746,5399,190218,25054.78,6.31,245,36,2025-11-25,1000.23,DELINQUENT_90+,284551.69,0.78
1747,5401,51205,37093.16,13.08,65,37,2025-11-30,558.13,CURRENT,70863.17,0.69
1748,5405,168982,100541.17,5.76,147,48,2025-11-11,811.11,CURRENT,251520.76,0.84
1749,5412,142071,24998.17,14.3,32,57,2025-11-08,1693.01,DELINQUENT_30,173399.39,0.69
1750,5414,41571,30222.86,5.76,12,29,2025-11-14,199.54,DELINQUENT_30,51807.5,0.79
1751,5415,142182,83851.32,12.05,165,26,2025-11-09,1427.74,DELINQUENT_60,160793.48,0.64
1752,5416,158092,117417.39,5.42,128,34,2025-11-05,714.05,CURRENT,222934.42,0.88
1753,5417,76436,42957.6,8.9,298,48,2025-11-28,566.9,DELINQUENT_30,101358.79,0.87
1754,5418,145733,17614.75,10.02,312,53,2025-11-08,1216.87,CURRENT,215454.94,0.77
1755,5419,144621,126611.27,14.9,306,9,2025-11-05,1795.71,DELINQUENT_90+,162991.07,0.82
1756,5420,91071,64077.14,6.54,336,30,2025-11-30,496.34,DELINQUENT_60,126080.22,0.7
1757,5423,197305,111650.2,12.55,213,17,2025-11-28,2063.48,CURRENT,236607.9,0.86
1758,5425,118401,39542.14,14.45,145,55,2025-11-28,1425.75,DELINQUENT_30,173391.95,0.78
1759,5427,107026,53760.72,6.36,170,32,2025-12-01,567.24,CURRENT,138788.56,0.72
1760,5429,104278,33541.0,14.82,358,6,2025-11-13,1287.83,DELINQUENT_60,137079.35,0.75
1761,5436,68627,21945.2,8.42,271,13,2025-11-28,481.53,CURRENT,97667.38,0.73
1762,5442,171731,118697.37,11.69,107,10,2025-11-21,1672.95,DELINQUENT_60,243441.99,0.63
1763,5454,78016,32306.13,10.15,358,49,2025-11-30,659.89,DELINQUENT_60,106369.82,0.88
1764,5455,180932,50940.39,9.31,39,56,2025-11-16,1403.73,DELINQUENT_60,221133.87,0.88
1765,5457,47738,25444.33,7.83,178,38,2025-11-16,311.49,CURRENT,59158.4,0.87
1766,5462,115558,92000.49,7.75,351,26,2025-11-23,746.31,DELINQUENT_90+,154133.97,0.71
1767,5463,11299,9185.82,11.36,63,49,2025-11-22,106.96,CURRENT,16257.31,0.76
1768,5470,146777,20065.63,11.74,218,59,2025-11-26,1435.97,DELINQUENT_60,181244.79,0.67
1769,5472,90479,67837.31,9.04,283,6,2025-11-27,681.61,DELINQUENT_30,128425.53,0.87
1770,5476,167790,112699.38,8.68,186,3,2025-11-12,1213.68,DELINQUENT_60,233344.91,0.89
1771,5477,134666,32662.25,8.41,175,33,2025-11-08,943.78,DELINQUENT_30,195574.37,0.85
1772,5478,154433,96946.3,8.71,16,7,2025-11-03,1120.93,CURRENT,199601.54,0.73
1773,5480,169939,30464.54,8.87,76,13,2025-11-15,1256.13,CURRENT,227701.19,0.78
1774,5485,24478,16628.46,8.94,312,53,2025-12-02,182.36,DELINQUENT_30,28498.04,0.77
1775,5488,82436,13608.01,12.11,135,60,2025-11-26,831.92,CURRENT,112225.28,0.66
1776,5490,179276,90413.8,6.36,48,54,2025-11-22,950.16,DELINQUENT_60,256850.63,0.8
1777,5495,49179,26706.7,12.38,337,59,2025-11-16,507.36,DELINQUENT_90+,65564.19,0.62
1778,5504,90175,21516.51,8.02,183,21,2025-11-29,602.67,DELINQUENT_30,119250.89,0.83
1779,5507,196328,115007.84,14.77,102,34,2025-11-22,2416.47,DELINQUENT_30,225404.44,0.62
1780,5509,57986,34408.72,7.14,358,58,2025-11-20,345.02,DELINQUENT_60,69140.52,0.75
1781,5515,26910,15708.58,14.94,349,60,2025-11-24,335.03,CURRENT,35632.16,0.76
1782,5517,14009,12151.3,6.63,340,42,2025-11-07,77.4,CURRENT,18537.91,0.82
1783,5519,104574,63797.23,11.77,193,5,2025-11-22,1025.7,CURRENT,142877.59,0.71
1784,5520,46361,16544.84,6.88,125,44,2025-11-09,265.8,DELINQUENT_60,54905.48,0.78
1785,5521,155920,67330.92,13.69,91,35,2025-12-02,1778.79,DELINQUENT_30,180032.17,0.85
1786,5525,117994,19961.73,13.81,345,3,2025-11-04,1357.91,CURRENT,136766.4,0.81
1787,5528,148617,50830.62,14.02,217,52,2025-11-28,1736.34,CURRENT,222033.87,0.8
1788,5529,35186,11232.06,13.88,227,19,2025-11-14,406.98,DELINQUENT_30,52282.87,0.63
1789,5530,14375,6697.71,8.21,196,6,2025-11-10,98.35,DELINQUENT_60,16949.8,0.89
1790,5532,70277,56315.91,7.72,350,18,2025-12-02,452.12,DELINQUENT_60,86457.1,0.86
1791,5533,101437,38096.02,9.3,77,59,2025-11-27,786.14,DELINQUENT_90+,146981.0,0.86
1792,5538,64269,54483.4,5.75,82,39,2025-11-07,307.96,DELINQUENT_90+,89214.84,0.8
1793,5540,56339,47344.89,11.62,51,21,2025-11-22,545.55,DELINQUENT_90+,76143.48,0.63
1794,5541,176002,103122.48,14.72,307,3,2025-11-18,2158.96,DELINQUENT_30,255197.37,0.65
1795,5547,184940,85809.32,11.05,73,26,2025-11-21,1702.99,DELINQUENT_90+,224367.27,0.7
1796,5551,76918,39331.21,11.56,215,35,2025-11-23,740.98,DELINQUENT_60,97363.18,0.72
1797,5554,145120,58841.5,12.78,224,50,2025-11-24,1545.53,CURRENT,211610.82,0.71
1798,5559,186522,119243.14,6.41,286,56,2025-11-30,996.34,DELINQUENT_60,269977.73,0.67
1799,5561,34509,5629.07,7.12,138,9,2025-11-10,204.75,DELINQUENT_30,40066.69,0.89
1800,5562,115318,94447.5,12.82,262,57,2025-11-06,1231.98,DELINQUENT_30,162303.92,0.65
1801,5567,9454,8000.12,5.33,209,39,2025-11-11,41.99,DELINQUENT_60,12932.84,0.86
1802,5570,117912,28767.28,12.38,275,10,2025-11-12,1216.46,DELINQUENT_90+,170434.15,0.79
1803,5573,92272,30015.5,8.45,89,6,2025-11-23,649.75,DELINQUENT_90+,116473.22,0.82
1804,5579,104416,61357.55,13.92,63,7,2025-11-13,1211.23,CURRENT,115120.19,0.68
1805,5580,146299,65222.19,8.81,248,35,2025-11-18,1074.08,CURRENT,181259.65,0.71
1806,5582,24956,16005.14,5.89,335,8,2025-11-22,122.49,DELINQUENT_30,28378.38,0.6
1807,5585,96916,22766.31,14.1,65,13,2025-12-02,1138.76,DELINQUENT_30,114924.23,0.71
1808,5587,137790,31627.72,12.53,305,51,2025-11-03,1438.76,CURRENT,198331.83,0.86
1809,5591,97844,33354.4,11.75,233,47,2025-11-17,958.06,CURRENT,119513.12,0.68
1810,5592,7324,5043.19,7.31,354,45,2025-11-08,44.62,DELINQUENT_60,8286.82,0.72
1811,5606,77114,39880.24,13.16,160,23,2025-11-06,845.68,CURRENT,107708.08,0.69
1812,5608,13893,5858.59,5.16,336,53,2025-11-18,59.74,CURRENT,19637.9,0.66
1813,5612,79733,68140.96,11.13,142,51,2025-11-22,739.52,DELINQUENT_90+,103458.63,0.75
1814,5613,156015,93821.09,8.29,45,27,2025-11-27,1077.8,DELINQUENT_30,182347.07,0.86
1815,5618,122133,105700.23,7.05,295,38,2025-11-15,717.53,DELINQUENT_90+,182303.1,0.86
1816,5620,88604,53977.37,10.85,287,24,2025-11-24,801.13,CURRENT,124666.48,0.66
1817,5622,60799,51386.82,10.51,119,29,2025-11-16,532.5,DELINQUENT_30,67696.06,0.9
1818,5624,28880,6242.99,11.87,133,19,2025-11-04,285.67,DELINQUENT_90+,42943.97,0.7
1819,5625,28723,18962.89,9.45,130,3,2025-11-16,226.19,DELINQUENT_60,38940.48,0.74
1820,5626,32116,6779.47,6.25,84,10,2025-11-10,167.27,CURRENT,46677.6,0.64
1821,5628,198374,165162.64,12.38,195,1,2025-11-26,2046.56,DELINQUENT_30,253178.58,0.61
1822,5629,153446,68636.18,8.02,12,56,2025-11-04,1025.53,DELINQUENT_30,181224.96,0.73
1823,5631,168974,145080.96,12.06,323,24,2025-11-15,1698.19,DELINQUENT_90+,204798.05,0.87
1824,5632,192074,137082.2,8.51,76,27,2025-11-26,1362.12,DELINQUENT_60,237578.63,0.77
1825,5638,76806,32886.55,11.37,300,41,2025-11-07,727.74,CURRENT,90713.91,0.6
1826,5640,196089,150872.21,14.85,179,27,2025-11-29,2426.6,DELINQUENT_90+,282014.36,0.67
1827,5642,194145,27275.04,14.36,254,33,2025-11-23,2323.27,CURRENT,280488.26,0.7
1828,5646,157705,109146.2,13.56,39,21,2025-11-29,1782.07,DELINQUENT_60,233780.66,0.66
1829,5648,84542,20823.73,6.72,335,44,2025-11-16,473.44,DELINQUENT_60,99951.96,0.6
1830,5649,60806,35603.96,14.6,214,26,2025-11-05,739.81,CURRENT,76974.07,0.74
1831,5650,53424,38640.67,7.41,194,45,2025-12-01,329.89,DELINQUENT_60,64254.02,0.75
1832,5654,29853,10936.15,6.57,323,5,2025-12-01,163.45,DELINQUENT_60,35452.36,0.83
1833,5657,112242,48224.17,11.66,251,39,2025-11-07,1090.62,CURRENT,142202.26,0.83
1834,5658,10119,7065.96,6.48,205,11,2025-11-14,54.64,DELINQUENT_90+,14246.09,0.77
1835,5668,14590,9743.68,9.99,99,20,2025-11-20,121.46,DELINQUENT_90+,17233.38,0.61
1836,5670,45514,32278.71,11.72,102,4,2025-12-01,444.52,DELINQUENT_90+,50703.98,0.65
1837,5675,120773,66968.34,6.33,208,47,2025-11-23,637.08,DELINQUENT_30,170297.83,0.65
1838,5676,99489,52276.15,11.77,159,8,2025-11-07,975.82,DELINQUENT_30,143768.92,0.75
1839,5678,158610,77196.04,7.71,72,44,2025-11-18,1019.07,DELINQUENT_90+,184636.06,0.87
1840,5679,96756,82196.13,5.03,332,39,2025-11-15,405.57,DELINQUENT_30,125052.34,0.79
1841,5681,44102,25555.44,5.61,192,19,2025-11-25,206.18,DELINQUENT_90+,60166.07,0.88
1842,5683,61808,30388.42,6.25,124,37,2025-11-27,321.92,CURRENT,82108.3,0.78
1843,5684,72027,13685.28,8.45,238,23,2025-11-19,507.19,DELINQUENT_30,89394.2,0.74
1844,5685,63374,52420.65,7.42,141,56,2025-11-21,391.86,DELINQUENT_30,94396.45,0.8
1845,5687,15281,3895.57,12.32,318,23,2025-11-11,156.88,CURRENT,17355.51,0.9
1846,5691,94810,21603.04,12.08,57,48,2025-11-20,954.42,CURRENT,104898.59,0.68
1847,5693,193775,52840.62,12.99,96,2,2025-11-10,2097.61,DELINQUENT_60,226283.58,0.76
1848,5694,194616,130952.21,14.24,185,24,2025-11-05,2309.44,DELINQUENT_90+,255078.31,0.73
1849,5696,65436,45379.11,7.17,247,8,2025-12-01,390.98,DELINQUENT_90+,91578.3,0.8
1850,5697,44177,26156.86,10.33,338,51,2025-11-11,380.29,CURRENT,58285.29,0.68
1851,5705,199789,52514.75,9.46,342,26,2025-11-09,1575.0,DELINQUENT_90+,278654.2,0.69
1852,5708,78644,44818.12,8.67,217,49,2025-11-30,568.2,DELINQUENT_90+,109304.55,0.69
1853,5713,154780,28402.91,11.59,320,41,2025-11-16,1494.92,DELINQUENT_60,222172.07,0.79
1854,5714,169582,43720.64,8.86,229,59,2025-11-03,1252.08,CURRENT,243757.98,0.71
1855,5717,167719,68144.14,11.69,190,25,2025-11-16,1633.86,DELINQUENT_30,208718.13,0.74
1856,5718,12895,3380.48,8.23,309,11,2025-11-05,88.44,DELINQUENT_30,15164.16,0.78
1857,5719,123044,42811.2,6.98,246,16,2025-11-28,715.71,CURRENT,150210.87,0.68
1858,5728,91932,48121.16,5.12,118,28,2025-11-17,392.24,CURRENT,127922.39,0.69
1859,5730,180923,102550.36,12.67,49,43,2025-11-07,1910.25,DELINQUENT_90+,250071.68,0.76
1860,5731,124994,104239.41,7.23,336,31,2025-11-06,753.09,DELINQUENT_60,167864.12,0.7
1861,5733,156258,125326.83,11.79,347,49,2025-11-06,1535.23,DELINQUENT_90+,173591.14,0.79
1862,5734,42309,32670.79,10.6,249,44,2025-11-17,373.73,DELINQUENT_90+,58429.33,0.78
1863,5738,90263,19151.43,8.52,351,50,2025-11-08,640.87,DELINQUENT_60,107542.9,0.66
1864,5747,178588,93238.92,6.46,80,14,2025-11-12,961.4,CURRENT,244996.09,0.88
1865,5752,196290,42329.98,7.05,276,55,2025-11-03,1153.2,DELINQUENT_60,232601.61,0.8
1866,5755,37464,14949.15,5.33,74,25,2025-11-03,166.4,DELINQUENT_30,43364.56,0.71
1867,5761,78241,41839.67,5.91,159,8,2025-11-13,385.34,DELINQUENT_60,94634.07,0.9
1868,5767,76276,18230.66,9.18,75,39,2025-11-15,583.51,DELINQUENT_60,105394.76,0.83
1869,5772,149998,17893.25,6.91,137,14,2025-11-19,863.74,DELINQUENT_90+,218676.89,0.72
1870,5774,76680,19595.58,7.46,29,32,2025-11-22,476.69,DELINQUENT_90+,96364.55,0.8
1871,5775,16376,3074.54,11.06,236,2,2025-11-27,150.93,CURRENT,19219.05,0.86
1872,5784,123455,17097.11,5.63,328,51,2025-11-28,579.21,CURRENT,146778.7,0.72
1873,5789,117803,55746.84,12.35,167,55,2025-11-19,1212.39,DELINQUENT_90+,175395.13,0.75
1874,5795,152594,69172.78,14.03,195,37,2025-11-09,1784.08,DELINQUENT_60,199502.12,0.84
1875,5799,63569,25899.07,10.16,281,15,2025-11-04,538.22,DELINQUENT_60,70838.69,0.78
1876,5800,5084,1050.33,12.66,263,58,2025-11-26,53.64,DELINQUENT_30,7540.15,0.63
1877,5803,53328,8267.4,13.56,273,36,2025-11-26,602.61,DELINQUENT_90+,67420.09,0.6
1878,5807,110164,79955.54,11.25,306,34,2025-11-20,1032.79,CURRENT,139228.4,0.69
1879,5812,131622,90139.23,5.08,245,28,2025-11-08,557.2,DELINQUENT_30,176892.51,0.88
1880,5815,133554,95089.63,14.18,131,30,2025-11-26,1578.16,CURRENT,190627.33,0.75
1881,5816,115772,28329.4,5.84,231,4,2025-11-23,563.42,DELINQUENT_60,147857.79,0.85
1882,5818,156122,121432.28,8.53,266,32,2025-11-13,1109.77,DELINQUENT_90+,175053.0,0.78
1883,5819,152465,105564.99,13.72,236,14,2025-11-24,1743.18,DELINQUENT_60,168084.03,0.67
1884,5823,45501,19150.2,12.16,266,17,2025-11-06,461.08,DELINQUENT_30,54223.14,0.76
1885,5824,6810,5641.92,8.89,267,51,2025-11-22,50.45,DELINQUENT_60,9592.63,0.68
1886,5825,186011,108461.67,14.18,253,25,2025-11-03,2198.03,CURRENT,223257.09,0.73
1887,5828,102150,22023.12,14.43,329,34,2025-11-06,1228.35,DELINQUENT_30,133156.5,0.68
1888,5829,133551,20738.39,11.74,154,23,2025-11-16,1306.57,DELINQUENT_90+,162438.41,0.77
1889,5831,21638,17914.23,10.42,232,34,2025-11-10,187.89,DELINQUENT_30,28503.63,0.61
1890,5841,99191,11474.11,5.31,78,33,2025-11-12,438.92,DELINQUENT_60,130491.41,0.84
1891,5848,116372,76003.48,10.64,312,35,2025-11-26,1031.83,CURRENT,131132.69,0.88
1892,5849,153383,15443.46,13.75,18,27,2025-11-20,1757.51,DELINQUENT_90+,204092.65,0.85
1893,5851,14104,7893.8,9.14,83,44,2025-11-25,107.43,DELINQUENT_60,17819.74,0.66
1894,5853,160745,27274.82,10.58,53,20,2025-11-06,1417.24,CURRENT,178574.82,0.77
1895,5854,176405,117138.8,5.41,89,8,2025-11-25,795.29,CURRENT,216601.33,0.75
1896,5856,42506,5519.85,11.65,72,14,2025-11-29,412.66,CURRENT,52098.31,0.66
1897,5862,79892,44879.71,9.95,96,29,2025-11-24,662.44,DELINQUENT_30,111057.98,0.73
1898,5863,128053,104432.93,14.89,102,54,2025-12-02,1588.92,DELINQUENT_60,150367.77,0.82
1899,5867,40941,17372.08,12.69,214,42,2025-11-23,432.95,CURRENT,52352.27,0.62
1900,5869,141863,125321.58,6.27,154,4,2025-12-01,741.23,DELINQUENT_90+,162551.06,0.6
1901,5870,160843,108530.6,14.17,163,39,2025-11-27,1899.29,CURRENT,234855.57,0.82
1902,5874,46454,15497.75,5.63,47,34,2025-11-28,217.95,DELINQUENT_90+,63247.92,0.63
1903,5877,44681,30629.18,8.42,333,39,2025-11-27,313.51,CURRENT,57749.98,0.77
1904,5880,33311,25481.61,8.62,224,8,2025-11-15,239.28,DELINQUENT_30,44028.32,0.88
1905,5881,44373,39218.1,5.08,70,10,2025-11-24,187.85,DELINQUENT_30,51489.46,0.74
1906,5883,193479,111033.25,6.19,178,21,2025-11-29,998.03,CURRENT,216976.91,0.7
1907,5887,163474,118214.66,5.85,48,20,2025-11-08,796.94,DELINQUENT_30,230803.46,0.63
1908,5890,172949,38100.49,12.99,175,14,2025-11-13,1872.17,DELINQUENT_30,259420.27,0.74
1909,5895,43951,17569.73,5.97,259,55,2025-11-27,218.66,CURRENT,62519.9,0.64
1910,5896,144173,50646.71,6.47,197,41,2025-11-06,777.33,DELINQUENT_60,194670.96,0.67
