contract_id,client_id,product_id,contract_number,start_date,end_date,contract_amount,interest_rate,status,monthly_payment,created_date
3760,2202,4,CNT00003760,2022-06-05,2028-03-22,115289,12.11,SUSPENDED,1163.46,2022-06-05
3761,1247,6,CNT00003761,2025-06-12,2027-02-06,95335,6.77,PENDING,537.85,2025-06-12
3762,2016,4,CNT00003762,2025-10-01,2034-01-06,114599,5.67,ACTIVE,541.48,2025-10-01
3763,826,4,CNT00003763,2025-06-10,2035-03-25,155863,6.6,ACTIVE,857.25,2025-06-10
3764,1721,7,CNT00003764,2025-01-28,2029-06-30,85935,2.28,ACTIVE,163.28,2025-01-28
3765,944,3,CNT00003765,2025-10-20,2031-05-13,43496,0.74,ACTIVE,26.82,2025-10-20
3766,1859,11,CNT00003766,2025-01-27,2027-10-27,8753,2.46,ACTIVE,17.94,2025-01-27
3767,1778,4,CNT00003767,2023-12-28,2029-05-15,130425,11.26,PENDING,1223.82,2023-12-28
3768,2534,6,CNT00003768,2025-04-18,2026-07-25,106287,11.29,PENDING,999.98,2025-04-18
3769,2286,11,CNT00003769,2024-07-11,2032-08-14,28121,2.04,CLOSED,47.81,2024-07-11
3770,2920,4,CNT00003770,2025-10-02,2028-04-08,44627,6.98,PENDING,259.58,2025-10-02
3771,1036,12,CNT00003771,2024-04-16,2026-09-02,146335,8.56,CLOSED,1043.86,2024-04-16
3772,1906,7,CNT00003772,2024-05-18,2025-04-09,19095,2.51,SUSPENDED,39.94,2024-05-18
3773,2083,1,CNT00003773,2025-06-29,2033-09-30,33695,3.68,CLOSED,103.33,2025-06-29
3774,667,8,CNT00003774,2025-10-20,2029-01-31,11982,1.33,CLOSED,13.28,2025-10-20
3775,446,2,CNT00003775,2023-11-20,2031-09-07,20518,1.93,ACTIVE,33.0,2023-11-20
3776,2492,8,CNT00003776,2025-10-12,2026-06-08,98839,1.98,SUSPENDED,163.08,2025-10-12
3777,1221,2,CNT00003777,2025-09-16,2035-05-17,16199,5.7,CLOSED,76.95,2025-09-16
3778,1394,2,CNT00003778,2024-12-14,2028-09-05,46174,6.97,CLOSED,268.19,2024-12-14
3779,2048,11,CNT00003779,2025-07-19,2028-02-25,17116,4.37,PENDING,62.33,2025-07-19
3780,1098,1,CNT00003780,2022-06-13,2027-09-16,40247,2.09,PENDING,70.1,2022-06-13
3781,727,3,CNT00003781,2024-03-08,2033-08-25,35186,7.14,ACTIVE,209.36,2024-03-08
3782,2429,5,CNT00003782,2022-10-07,2029-04-08,177781,10.54,PENDING,1561.51,2022-10-07
3783,2110,5,CNT00003783,2022-06-09,2028-01-24,94783,10.7,SUSPENDED,845.15,2022-06-09
3784,2791,3,CNT00003784,2025-04-16,2028-08-24,34427,1.39,ACTIVE,39.88,2025-04-16
3785,1125,3,CNT00003785,2023-11-15,2025-12-21,18108,6.67,ACTIVE,100.65,2023-11-15
3786,2461,4,CNT00003786,2024-12-06,2030-04-12,97562,6.64,PENDING,539.84,2024-12-06
3787,822,5,CNT00003787,2024-10-23,2030-03-20,81765,6.84,PENDING,466.06,2024-10-23
3788,1862,2,CNT00003788,2025-06-26,2035-05-18,14539,8.72,SUSPENDED,105.65,2025-06-26
3789,1392,7,CNT00003789,2025-10-07,2026-08-13,19939,2.95,SUSPENDED,49.02,2025-10-07
3790,2054,12,CNT00003790,2025-08-20,2030-03-06,95551,7.21,CLOSED,574.1,2025-08-20
3791,955,4,CNT00003791,2025-07-28,2032-01-20,100795,11.73,SUSPENDED,985.27,2025-07-28
3792,1023,9,CNT00003792,2022-10-19,2027-07-03,51581,3.45,PENDING,148.3,2022-10-19
3793,2670,11,CNT00003793,2025-01-26,2028-12-26,34764,4.41,SUSPENDED,127.76,2025-01-26
3794,2825,12,CNT00003794,2023-07-07,2031-02-11,116636,6.6,SUSPENDED,641.5,2023-07-07
3795,1612,6,CNT00003795,2025-01-08,2035-01-06,156455,7.88,SUSPENDED,1027.39,2025-01-08
3796,1132,2,CNT00003796,2023-03-30,2025-08-03,1520,3.07,CLOSED,3.89,2023-03-30
3797,1963,11,CNT00003797,2025-07-06,2030-01-15,480,9.59,CLOSED,3.84,2025-07-06
3798,1648,1,CNT00003798,2021-07-27,2028-12-06,27546,3.27,SUSPENDED,75.06,2021-07-27
3799,2094,7,CNT00003799,2024-08-10,2025-09-18,19742,4.27,ACTIVE,70.25,2024-08-10
3800,1953,12,CNT00003800,2025-02-25,2030-11-18,38128,12.51,PENDING,397.48,2025-02-25
3801,2414,6,CNT00003801,2025-02-25,2034-02-15,134024,6.79,CLOSED,758.35,2025-02-25
3802,227,8,CNT00003802,2023-01-16,2027-09-06,42887,3.81,PENDING,136.17,2023-01-16
3803,2776,7,CNT00003803,2025-07-28,2029-05-04,29247,2.03,SUSPENDED,49.48,2025-07-28
3804,2672,2,CNT00003804,2025-05-01,2027-11-19,4880,1.31,ACTIVE,5.33,2025-05-01
3805,1341,9,CNT00003805,2025-01-10,2027-03-17,58289,4.47,SUSPENDED,217.13,2025-01-10
3806,1610,5,CNT00003806,2023-01-02,2024-01-19,53770,6.47,CLOSED,289.91,2023-01-02
3807,2569,6,CNT00003807,2025-01-06,2029-04-18,134349,9.61,ACTIVE,1075.91,2025-01-06
3808,749,10,CNT00003808,2022-09-11,2026-11-29,22702,9.72,PENDING,183.89,2022-09-11
3809,579,12,CNT00003809,2025-06-23,2028-01-04,102931,6.16,SUSPENDED,528.38,2025-06-23
3810,197,4,CNT00003810,2025-02-20,2033-12-19,176819,5.52,ACTIVE,813.37,2025-02-20
3811,10,2,CNT00003811,2025-08-04,2028-11-14,15184,6.5,CLOSED,82.25,2025-08-04
3812,1893,9,CNT00003812,2025-10-09,2026-10-15,39352,2.81,CLOSED,92.15,2025-10-09
3813,2973,12,CNT00003813,2024-02-07,2033-10-13,68705,6.93,CLOSED,396.77,2024-02-07
3814,2250,3,CNT00003814,2025-06-23,2034-04-02,3776,9.26,SUSPENDED,29.14,2025-06-23
3815,178,8,CNT00003815,2024-11-16,2027-02-22,9392,3.87,PENDING,30.29,2024-11-16
3816,2674,7,CNT00003816,2024-02-15,2027-05-09,53455,4.06,PENDING,180.86,2024-02-15
3817,560,4,CNT00003817,2023-07-26,2024-09-11,108658,6.97,CLOSED,631.12,2023-07-26
3818,1537,3,CNT00003818,2023-04-26,2031-11-03,9315,8.49,PENDING,65.9,2023-04-26
3819,2745,10,CNT00003819,2025-10-20,2029-01-18,384,1.13,CLOSED,0.36,2025-10-20
3820,465,10,CNT00003820,2025-07-26,2035-06-20,10031,0.27,ACTIVE,2.26,2025-07-26
3821,1117,5,CNT00003821,2024-01-05,2033-01-31,182180,10.18,SUSPENDED,1545.49,2024-01-05
3822,1744,6,CNT00003822,2025-06-04,2027-11-04,106632,13.17,CLOSED,1170.29,2025-06-04
3823,847,3,CNT00003823,2024-11-13,2028-02-29,49431,2.13,PENDING,87.74,2024-11-13
3824,1464,6,CNT00003824,2025-07-19,2034-02-14,156062,8.81,CLOSED,1145.76,2025-07-19
3825,1385,3,CNT00003825,2025-04-04,2034-01-03,35506,6.05,PENDING,179.01,2025-04-04
3826,2075,3,CNT00003826,2024-11-27,2034-01-08,48600,6.38,CLOSED,258.39,2024-11-27
3827,2591,7,CNT00003827,2025-07-18,2028-03-04,2143,4.41,SUSPENDED,7.88,2025-07-18
3828,566,6,CNT00003828,2024-11-16,2032-09-04,79983,13.91,CLOSED,927.14,2024-11-16
3829,284,9,CNT00003829,2025-07-11,2026-02-25,74700,4.94,PENDING,307.52,2025-07-11
3830,1867,2,CNT00003830,2025-06-01,2029-07-21,37341,7.15,ACTIVE,222.49,2025-06-01
3831,1484,3,CNT00003831,2025-02-27,2027-06-07,12407,1.46,SUSPENDED,15.1,2025-02-27
3832,878,12,CNT00003832,2023-06-28,2033-01-18,29531,14.08,CLOSED,346.5,2023-06-28
3833,518,10,CNT00003833,2023-01-06,2028-03-17,3371,8.25,ACTIVE,23.18,2023-01-06
3834,1967,3,CNT00003834,2025-09-03,2027-07-17,7196,8.99,SUSPENDED,53.91,2025-09-03
3835,1195,4,CNT00003835,2021-12-21,2027-05-12,33763,9.75,ACTIVE,274.32,2021-12-21
3836,547,7,CNT00003836,2025-09-14,2029-03-24,7394,1.87,ACTIVE,11.52,2025-09-14
3837,2507,11,CNT00003837,2025-02-21,2029-05-06,16830,6.38,ACTIVE,89.48,2025-02-21
3838,981,6,CNT00003838,2024-09-16,2028-11-13,21105,7.72,ACTIVE,135.78,2024-09-16
3839,825,9,CNT00003839,2024-09-28,2027-03-10,54171,2.54,SUSPENDED,114.66,2024-09-28
3840,733,12,CNT00003840,2023-01-08,2024-11-13,185120,7.14,SUSPENDED,1101.46,2023-01-08
3841,803,8,CNT00003841,2025-09-11,2027-04-05,69477,3.54,ACTIVE,204.96,2025-09-11
3842,2634,9,CNT00003842,2023-05-10,2025-05-21,68508,3.58,PENDING,204.38,2023-05-10
3843,1947,9,CNT00003843,2024-05-11,2026-08-04,61041,2.28,ACTIVE,115.98,2024-05-11
3844,2265,2,CNT00003844,2023-09-18,2026-12-03,2856,6.24,ACTIVE,14.85,2023-09-18
3845,1407,3,CNT00003845,2023-04-23,2025-06-18,26531,5.16,SUSPENDED,114.08,2023-04-23
3846,2865,1,CNT00003846,2023-12-10,2029-03-20,18570,4.47,PENDING,69.17,2023-12-10
3847,362,5,CNT00003847,2025-10-14,2031-11-03,148894,7.62,ACTIVE,945.48,2025-10-14
3848,2810,3,CNT00003848,2023-02-28,2030-12-24,2538,1.55,PENDING,3.28,2023-02-28
3849,416,5,CNT00003849,2023-02-03,2032-12-14,177243,6.03,CLOSED,890.65,2023-02-03
3850,1886,1,CNT00003850,2025-09-17,2032-02-19,46088,1.03,ACTIVE,39.56,2025-09-17
3851,2795,3,CNT00003851,2023-06-10,2025-08-20,24073,5.16,PENDING,103.51,2023-06-10
3852,2284,12,CNT00003852,2025-06-27,2031-03-30,140622,14.78,ACTIVE,1731.99,2025-06-27
3853,2754,10,CNT00003853,2024-01-16,2025-12-29,37373,5.71,PENDING,177.83,2024-01-16
3854,1292,3,CNT00003854,2024-01-06,2029-12-06,23447,5.79,CLOSED,113.13,2024-01-06
3855,1869,6,CNT00003855,2024-10-28,2033-04-08,57220,6.6,ACTIVE,314.71,2024-10-28
3856,2783,9,CNT00003856,2023-07-05,2026-09-02,6463,3.88,ACTIVE,20.9,2023-07-05
3857,2028,3,CNT00003857,2022-08-09,2027-05-03,35247,2.07,CLOSED,60.8,2022-08-09
3858,2068,10,CNT00003858,2024-06-29,2028-05-10,23466,6.44,ACTIVE,125.93,2024-06-29
3859,224,6,CNT00003859,2024-09-28,2032-05-02,96167,9.22,PENDING,738.88,2024-09-28
3860,2354,2,CNT00003860,2024-01-25,2032-12-23,9927,5.45,CLOSED,45.09,2024-01-25
3861,1767,1,CNT00003861,2024-09-12,2029-10-14,15790,9.87,CLOSED,129.87,2024-09-12
3862,1898,6,CNT00003862,2023-10-25,2027-12-24,46739,8.88,CLOSED,345.87,2023-10-25
3863,674,6,CNT00003863,2023-02-18,2025-03-10,127716,14.05,PENDING,1495.34,2023-02-18
3864,2484,4,CNT00003864,2025-02-05,2029-11-08,151684,5.43,SUSPENDED,686.37,2025-02-05
3865,2577,12,CNT00003865,2025-06-08,2032-06-25,75171,14.29,PENDING,895.16,2025-06-08
3866,442,12,CNT00003866,2024-08-25,2031-10-17,132107,11.05,CLOSED,1216.49,2024-08-25
3867,1751,5,CNT00003867,2024-12-22,2026-01-08,58056,5.06,SUSPENDED,244.8,2024-12-22
3868,2818,9,CNT00003868,2023-08-21,2025-04-10,21655,4.6,PENDING,83.01,2023-08-21
3869,229,10,CNT00003869,2025-08-18,2028-08-19,31491,7.54,PENDING,197.87,2025-08-18
3870,2437,5,CNT00003870,2024-10-12,2032-06-03,151846,13.11,CLOSED,1658.92,2024-10-12
3871,574,11,CNT00003871,2025-08-30,2029-07-09,20852,0.7,SUSPENDED,12.16,2025-08-30
3872,1211,6,CNT00003872,2025-09-12,2034-12-24,191153,5.61,SUSPENDED,893.64,2025-09-12
3873,876,9,CNT00003873,2025-09-09,2026-11-20,68876,2.48,SUSPENDED,142.34,2025-09-09
3874,2835,5,CNT00003874,2024-11-22,2030-09-03,32917,14.68,ACTIVE,402.68,2024-11-22
3875,1549,7,CNT00003875,2025-08-12,2029-02-26,62225,4.27,ACTIVE,221.42,2025-08-12
3876,1962,7,CNT00003876,2025-08-10,2029-02-06,74964,4.7,CLOSED,293.61,2025-08-10
3877,1215,6,CNT00003877,2025-10-04,2034-11-08,7090,11.39,CLOSED,67.3,2025-10-04
3878,423,9,CNT00003878,2022-02-12,2025-09-21,94719,4.38,PENDING,345.72,2022-02-12
3879,953,8,CNT00003879,2025-02-16,2030-01-25,63274,2.88,ACTIVE,151.86,2025-02-16
3880,1916,7,CNT00003880,2024-05-11,2025-07-12,66701,2.17,SUSPENDED,120.62,2024-05-11
3881,1781,5,CNT00003881,2024-07-06,2026-12-13,186742,12.32,PENDING,1917.22,2024-07-06
3882,518,11,CNT00003882,2025-02-15,2028-05-07,171,7.8,ACTIVE,1.11,2025-02-15
3883,620,9,CNT00003883,2023-12-14,2024-06-28,59010,4.63,CLOSED,227.68,2023-12-14
3884,2794,1,CNT00003884,2025-09-05,2027-07-01,3249,8.27,SUSPENDED,22.39,2025-09-05
3885,1567,8,CNT00003885,2025-10-01,2027-01-12,26357,2.18,SUSPENDED,47.88,2025-10-01
3886,2417,7,CNT00003886,2025-10-21,2029-01-14,29391,4.55,ACTIVE,111.44,2025-10-21
3887,313,5,CNT00003887,2025-08-07,2030-07-05,198687,11.59,PENDING,1918.99,2025-08-07
3888,130,3,CNT00003888,2024-12-15,2031-03-22,6256,7.57,PENDING,39.46,2024-12-15
3889,2599,12,CNT00003889,2025-07-10,2027-11-14,182695,10.8,PENDING,1644.26,2025-07-10
3890,2917,4,CNT00003890,2025-09-25,2027-12-12,103618,8.65,PENDING,746.91,2025-09-25
3891,171,1,CNT00003891,2024-09-05,2029-08-08,26233,4.03,PENDING,88.1,2024-09-05
3892,2167,1,CNT00003892,2023-06-18,2029-01-07,19498,0.41,PENDING,6.66,2023-06-18
3893,1791,9,CNT00003893,2025-06-19,2028-11-23,31740,1.78,SUSPENDED,47.08,2025-06-19
3894,2234,11,CNT00003894,2025-10-11,2026-12-15,1244,6.15,SUSPENDED,6.38,2025-10-11
3895,2546,7,CNT00003895,2024-06-27,2025-10-31,22165,4.74,SUSPENDED,87.55,2024-06-27
3896,2019,6,CNT00003896,2024-05-14,2026-12-01,181806,8.8,SUSPENDED,1333.24,2024-05-14
3897,2859,3,CNT00003897,2024-12-05,2028-02-16,30174,6.24,CLOSED,156.9,2024-12-05
3898,550,8,CNT00003898,2021-08-04,2022-10-18,12566,3.32,SUSPENDED,34.77,2021-08-04
3899,959,1,CNT00003899,2024-04-17,2028-01-10,40979,7.03,PENDING,240.07,2024-04-17
3900,952,4,CNT00003900,2024-11-11,2026-02-06,99855,11.93,PENDING,992.73,2024-11-11
3901,2051,11,CNT00003901,2025-03-29,2033-10-09,16041,4.21,ACTIVE,56.28,2025-03-29
3902,940,10,CNT00003902,2025-10-16,2030-07-17,32398,7.89,ACTIVE,213.02,2025-10-16
3903,2819,1,CNT00003903,2023-02-01,2025-01-04,21645,0.37,ACTIVE,6.67,2023-02-01
3904,1461,4,CNT00003904,2024-06-20,2025-12-16,23151,8.97,CLOSED,173.05,2024-06-20
3905,695,10,CNT00003905,2024-07-27,2030-04-08,684,0.31,ACTIVE,0.18,2024-07-27
3906,1807,1,CNT00003906,2025-07-06,2028-01-08,26401,3.49,CLOSED,76.78,2025-07-06
3907,1353,11,CNT00003907,2023-11-06,2032-05-08,17247,8.45,SUSPENDED,121.45,2023-11-06
3908,2531,1,CNT00003908,2025-10-01,2033-06-14,29965,8.64,CLOSED,215.75,2025-10-01
3909,221,11,CNT00003909,2025-09-03,2029-02-22,20982,2.89,CLOSED,50.53,2025-09-03
3910,1235,6,CNT00003910,2025-10-09,2030-10-15,133973,13.94,CLOSED,1556.32,2025-10-09
3911,2695,8,CNT00003911,2022-02-28,2023-04-04,38183,3.28,PENDING,104.37,2022-02-28
3912,548,1,CNT00003912,2025-06-14,2032-11-04,6082,8.18,PENDING,41.46,2025-06-14
3913,360,6,CNT00003913,2023-08-07,2027-04-26,191353,10.05,PENDING,1602.58,2023-08-07
3914,535,6,CNT00003914,2021-06-25,2029-08-02,106538,13.53,CLOSED,1201.22,2021-06-25
3915,1539,9,CNT00003915,2025-09-02,2027-01-14,4007,4.51,ACTIVE,15.06,2025-09-02
3916,1565,6,CNT00003916,2025-07-12,2032-01-28,186580,6.39,PENDING,993.54,2025-07-12
3917,524,5,CNT00003917,2024-01-02,2029-09-30,100647,6.46,CLOSED,541.82,2024-01-02
3918,2534,2,CNT00003918,2025-10-06,2030-03-30,25845,5.39,SUSPENDED,116.09,2025-10-06
3919,656,11,CNT00003919,2024-07-29,2032-03-19,11008,9.89,PENDING,90.72,2024-07-29
3920,671,5,CNT00003920,2023-08-13,2032-02-15,38694,7.9,ACTIVE,254.74,2023-08-13
3921,2241,5,CNT00003921,2024-07-15,2025-12-02,185671,13.81,CLOSED,2136.76,2024-07-15
3922,975,3,CNT00003922,2023-04-05,2024-06-28,35889,3.91,ACTIVE,116.94,2023-04-05
3923,1094,3,CNT00003923,2024-07-06,2026-06-24,20035,6.67,PENDING,111.36,2024-07-06
3924,1275,9,CNT00003924,2024-08-04,2029-07-06,3289,2.28,ACTIVE,6.25,2024-08-04
3925,1485,4,CNT00003925,2025-05-30,2032-09-06,93583,7.8,CLOSED,608.29,2025-05-30
3926,1383,11,CNT00003926,2024-07-20,2031-02-08,7606,4.01,CLOSED,25.42,2024-07-20
3927,1338,6,CNT00003927,2025-05-14,2034-07-19,19947,13.79,CLOSED,229.22,2025-05-14
3928,1701,8,CNT00003928,2025-07-11,2027-05-02,42978,4.59,CLOSED,164.39,2025-07-11
3929,1103,2,CNT00003929,2025-10-29,2031-02-07,39308,7.13,CLOSED,233.56,2025-10-29
3930,466,11,CNT00003930,2024-01-07,2025-02-27,5959,9.07,ACTIVE,45.04,2024-01-07
3931,2915,12,CNT00003931,2025-08-17,2034-09-22,14887,10.89,CLOSED,135.1,2025-08-17
3932,1254,1,CNT00003932,2024-02-24,2025-11-20,36344,4.43,ACTIVE,134.17,2024-02-24
3933,2824,10,CNT00003933,2022-06-14,2031-08-09,332,8.1,SUSPENDED,2.24,2022-06-14
3934,1786,1,CNT00003934,2025-04-22,2032-04-07,3039,1.73,CLOSED,4.38,2025-04-22
3935,1086,5,CNT00003935,2022-02-03,2026-11-09,188243,14.52,ACTIVE,2277.74,2022-02-03
3936,2090,7,CNT00003936,2024-10-05,2027-02-18,72271,4.52,CLOSED,272.22,2024-10-05
3937,2212,8,CNT00003937,2025-06-11,2029-06-09,90514,1.2,CLOSED,90.51,2025-06-11
3938,743,5,CNT00003938,2024-11-01,2026-05-22,73815,12.06,PENDING,741.84,2024-11-01
3939,2824,10,CNT00003939,2022-03-29,2027-12-01,27932,0.89,PENDING,20.72,2022-03-29
3940,2625,1,CNT00003940,2025-07-05,2030-12-04,11266,5.34,ACTIVE,50.13,2025-07-05
3941,468,2,CNT00003941,2025-07-14,2032-04-09,5496,1.4,CLOSED,6.41,2025-07-14
3942,902,4,CNT00003942,2025-06-19,2034-01-10,171511,9.29,ACTIVE,1327.78,2025-06-19
3943,1631,2,CNT00003943,2023-12-15,2028-11-11,49975,5.72,PENDING,238.21,2023-12-15
3944,2940,8,CNT00003944,2024-03-22,2028-08-16,34611,4.08,ACTIVE,117.68,2024-03-22
3945,587,2,CNT00003945,2024-07-15,2029-06-07,47142,2.2,ACTIVE,86.43,2024-07-15
3946,1978,9,CNT00003946,2025-08-19,2026-04-30,46724,3.72,CLOSED,144.84,2025-08-19
3947,1069,3,CNT00003947,2023-04-09,2031-10-31,48706,2.45,PENDING,99.44,2023-04-09
3948,1474,10,CNT00003948,2025-07-31,2032-02-26,13390,6.05,SUSPENDED,67.51,2025-07-31
3949,1909,2,CNT00003949,2024-09-20,2027-04-14,6303,5.58,ACTIVE,29.31,2024-09-20
3950,933,12,CNT00003950,2025-10-23,2035-03-09,85851,6.4,PENDING,457.87,2025-10-23
3951,1122,2,CNT00003951,2023-11-30,2031-09-17,15355,4.74,PENDING,60.65,2023-11-30
3952,1802,5,CNT00003952,2024-11-30,2034-02-20,98317,11.48,ACTIVE,940.57,2024-11-30
3953,1070,2,CNT00003953,2022-07-20,2028-02-05,31938,4.27,ACTIVE,113.65,2022-07-20
3954,2569,5,CNT00003954,2023-09-05,2030-05-21,134824,9.79,CLOSED,1099.94,2023-09-05
3955,2484,1,CNT00003955,2025-08-18,2034-01-03,34884,5.43,CLOSED,157.85,2025-08-18
3956,731,9,CNT00003956,2025-10-27,2028-08-09,31957,2.73,SUSPENDED,72.7,2025-10-27
3957,1774,8,CNT00003957,2024-10-26,2025-06-13,12505,3.91,PENDING,40.75,2024-10-26
3958,2397,5,CNT00003958,2025-10-15,2035-06-28,172740,6.61,PENDING,951.51,2025-10-15
3959,1483,3,CNT00003959,2025-09-24,2028-08-28,38905,1.59,PENDING,51.55,2025-09-24
3960,2946,2,CNT00003960,2025-10-11,2031-08-16,28606,4.44,ACTIVE,105.84,2025-10-11
3961,2150,7,CNT00003961,2025-09-24,2029-06-02,92650,3.75,PENDING,289.53,2025-09-24
3962,2046,4,CNT00003962,2025-01-05,2033-03-25,109092,5.86,PENDING,532.73,2025-01-05
3963,894,11,CNT00003963,2025-08-27,2030-04-18,11176,1.87,ACTIVE,17.42,2025-08-27
3964,1078,2,CNT00003964,2025-03-04,2031-05-16,19199,5.81,CLOSED,92.96,2025-03-04
3965,2439,12,CNT00003965,2025-07-09,2030-01-31,153268,10.35,CLOSED,1321.94,2025-07-09
3966,2369,12,CNT00003966,2025-08-22,2030-04-07,94495,11.22,PENDING,883.53,2025-08-22
3967,1497,8,CNT00003967,2024-06-15,2027-07-22,20961,2.74,PENDING,47.86,2024-06-15
3968,1534,8,CNT00003968,2025-02-24,2027-10-10,39847,1.1,CLOSED,36.53,2025-02-24
3969,645,12,CNT00003969,2025-03-07,2032-06-04,101824,14.6,ACTIVE,1238.86,2025-03-07
3970,1879,11,CNT00003970,2025-04-24,2029-11-12,2021,9.24,SUSPENDED,15.56,2025-04-24
3971,1929,1,CNT00003971,2024-03-04,2026-07-28,28989,1.09,PENDING,26.33,2024-03-04
3972,2033,10,CNT00003972,2025-09-21,2030-06-02,31743,5.51,CLOSED,145.75,2025-09-21
3973,1603,8,CNT00003973,2024-08-29,2028-05-10,10171,4.81,CLOSED,40.77,2024-08-29
3974,1473,8,CNT00003974,2024-04-20,2028-02-07,47200,4.47,SUSPENDED,175.82,2024-04-20
3975,2422,10,CNT00003975,2024-10-16,2034-10-11,6182,5.34,PENDING,27.51,2024-10-16
3976,1524,2,CNT00003976,2023-04-15,2025-03-08,42586,1.14,SUSPENDED,40.46,2023-04-15
3977,1754,5,CNT00003977,2025-03-22,2032-02-11,117336,5.39,SUSPENDED,527.03,2025-03-22
3978,1998,2,CNT00003978,2025-07-01,2035-03-05,2956,0.04,CLOSED,0.1,2025-07-01
3979,826,2,CNT00003979,2025-06-05,2029-05-12,17779,5.94,CLOSED,88.01,2025-06-05
3980,2204,11,CNT00003980,2023-09-06,2030-07-17,29408,5.61,PENDING,137.48,2023-09-06
3981,1282,11,CNT00003981,2025-01-04,2029-12-05,42007,4.63,ACTIVE,162.08,2025-01-04
3982,1592,2,CNT00003982,2025-10-08,2033-10-16,15364,6.43,CLOSED,82.33,2025-10-08
3983,667,4,CNT00003983,2023-07-29,2031-03-09,56426,5.18,ACTIVE,243.57,2023-07-29
3984,2281,4,CNT00003984,2025-08-28,2034-11-08,44302,8.4,ACTIVE,310.11,2025-08-28
3985,2360,2,CNT00003985,2024-09-27,2026-06-15,42288,5.07,ACTIVE,178.67,2024-09-27
3986,2940,1,CNT00003986,2025-09-20,2032-04-01,18137,1.71,ACTIVE,25.85,2025-09-20
3987,2639,1,CNT00003987,2025-08-10,2031-02-09,43456,6.43,SUSPENDED,232.85,2025-08-10
3988,2375,10,CNT00003988,2022-10-26,2025-06-28,11972,1.62,CLOSED,16.16,2022-10-26
3989,1217,3,CNT00003989,2024-11-03,2030-06-01,39731,2.11,ACTIVE,69.86,2024-11-03
3990,2953,8,CNT00003990,2025-11-01,2029-11-18,74504,1.06,CLOSED,65.81,2025-11-01
3991,875,8,CNT00003991,2024-07-22,2025-04-13,2787,4.13,PENDING,9.59,2024-07-22
3992,1755,6,CNT00003992,2024-12-01,2033-01-30,56266,5.2,CLOSED,243.82,2024-12-01
3993,910,1,CNT00003993,2024-06-22,2028-05-28,11422,9.05,PENDING,86.14,2024-06-22
3994,858,11,CNT00003994,2025-09-30,2028-04-20,17110,7.02,PENDING,100.09,2025-09-30
3995,439,9,CNT00003995,2022-04-19,2024-10-29,32354,2.88,SUSPENDED,77.65,2022-04-19
3996,341,5,CNT00003996,2025-06-06,2026-09-15,187789,13.09,PENDING,2048.47,2025-06-06
3997,2424,2,CNT00003997,2025-08-10,2035-05-17,45344,0.92,SUSPENDED,34.76,2025-08-10
3998,1881,7,CNT00003998,2024-12-04,2027-02-16,52252,4.78,SUSPENDED,208.14,2024-12-04
3999,2706,3,CNT00003999,2025-04-03,2030-10-30,44552,7.77,PENDING,288.47,2025-04-03
4000,2926,7,CNT00004000,2025-09-17,2027-08-21,7514,3.88,PENDING,24.3,2025-09-17
4001,2238,3,CNT00004001,2025-06-19,2035-04-24,13749,3.62,SUSPENDED,41.48,2025-06-19
4002,468,10,CNT00004002,2022-11-18,2026-09-19,24523,2.19,SUSPENDED,44.75,2022-11-18
4003,2014,8,CNT00004003,2024-07-09,2029-01-27,9596,2.12,PENDING,16.95,2024-07-09
4004,2097,12,CNT00004004,2024-02-02,2031-03-30,145629,11.63,PENDING,1411.39,2024-02-02
4005,2997,11,CNT00004005,2024-08-04,2029-07-23,33792,1.99,SUSPENDED,56.04,2024-08-04
4006,945,9,CNT00004006,2023-12-31,2027-05-01,26991,4.15,CLOSED,93.34,2023-12-31
4007,2589,11,CNT00004007,2024-09-10,2033-02-08,23245,6.55,PENDING,126.88,2024-09-10
4008,2820,8,CNT00004008,2021-11-06,2025-11-15,21974,4.42,PENDING,80.94,2021-11-06
4009,2987,4,CNT00004009,2025-09-20,2029-02-20,118816,14.79,SUSPENDED,1464.41,2025-09-20
4010,2742,6,CNT00004010,2025-10-27,2032-08-16,87100,7.4,ACTIVE,537.12,2025-10-27
4011,73,9,CNT00004011,2024-03-11,2028-05-26,61387,2.89,PENDING,147.84,2024-03-11
4012,765,11,CNT00004012,2022-05-14,2023-06-01,33385,9.01,SUSPENDED,250.67,2022-05-14
4013,648,9,CNT00004013,2025-07-19,2027-05-29,21849,4.09,PENDING,74.47,2025-07-19
4014,1684,9,CNT00004014,2025-07-21,2030-05-15,80964,3.24,SUSPENDED,218.6,2025-07-21
4015,131,11,CNT00004015,2025-01-22,2029-06-06,16081,8.71,PENDING,116.72,2025-01-22
4016,615,9,CNT00004016,2024-02-21,2027-12-24,91506,2.35,ACTIVE,179.2,2024-02-21
4017,487,4,CNT00004017,2025-07-03,2030-06-30,11233,12.63,SUSPENDED,118.23,2025-07-03
4018,2327,7,CNT00004018,2022-11-27,2025-03-09,8808,2.44,ACTIVE,17.91,2022-11-27
4019,2120,4,CNT00004019,2025-11-02,2033-07-08,50840,10.32,PENDING,437.22,2025-11-02
4020,2236,10,CNT00004020,2023-11-03,2030-01-13,10925,7.33,ACTIVE,66.73,2023-11-03
4021,713,2,CNT00004021,2024-01-05,2025-08-01,30107,1.97,CLOSED,49.43,2024-01-05
