balance_id,account_id,current_balance,available_balance,currency,last_updated,credit_limit
5089,5089,11751.88,10728.61,USD,2025-11-03 16:37:04.703600,0.0
5090,5090,13379.69,12534.96,USD,2025-11-03 16:37:04.703963,0.0
5091,5091,32397.69,29380.07,USD,2025-11-03 16:37:04.704326,0.0
5092,5092,1405.87,1387.8,USD,2025-11-03 16:37:04.704647,2318.54
5093,5093,42944.68,37282.41,USD,2025-11-03 16:37:04.704971,0.0
5094,5094,38882.32,37816.45,USD,2025-11-03 16:37:04.705281,0.0
5095,5095,32504.93,29055.7,USD,2025-11-03 16:37:04.705639,0.0
5096,5096,31833.99,26727.76,USD,2025-11-03 16:37:04.705975,0.0
5097,5097,21443.78,20895.67,USD,2025-11-03 16:37:04.706267,0.0
5098,5098,13013.96,12291.95,USD,2025-11-03 16:37:04.706557,0.0
5099,5099,27511.39,26025.18,USD,2025-11-03 16:37:04.706873,3392.45
5100,5100,28420.03,24575.29,USD,2025-11-03 16:37:04.707221,0.0
5101,5101,15876.75,15504.88,USD,2025-11-03 16:37:04.707513,13597.16
5102,5102,15191.43,13392.3,USD,2025-11-03 16:37:04.707814,0.0
5103,5103,741.47,620.26,USD,2025-11-03 16:37:04.708158,0.0
5104,5104,13399.72,13033.18,USD,2025-11-03 16:37:04.708489,0.0
5105,5105,26791.78,23240.37,USD,2025-11-03 16:37:04.708792,14825.76
5106,5106,44061.15,38745.75,USD,2025-11-03 16:37:04.709081,0.0
5107,5107,2662.1,2571.62,USD,2025-11-03 16:37:04.709339,0.0
5108,5108,20938.57,20859.81,USD,2025-11-03 16:37:04.709668,0.0
5109,5109,6396.45,5631.65,USD,2025-11-03 16:37:04.710042,0.0
5110,5110,33436.03,28319.43,USD,2025-11-03 16:37:04.710348,17255.6
5111,5111,43876.79,39888.16,USD,2025-11-03 16:37:04.710652,0.0
5112,5112,32231.06,32064.48,USD,2025-11-03 16:37:04.710956,0.0
5113,5113,26407.37,23280.51,USD,2025-11-03 16:37:04.711302,0.0
5114,5114,6401.89,5302.69,USD,2025-11-03 16:37:04.711635,0.0
5115,5115,25027.92,22185.57,USD,2025-11-03 16:37:04.711938,0.0
5116,5116,44150.61,39674.97,USD,2025-11-03 16:37:04.712325,0.0
5117,5117,27835.9,27185.25,USD,2025-11-03 16:37:04.712673,0.0
5118,5118,36021.8,35689.72,USD,2025-11-03 16:37:04.712978,0.0
5119,5119,9788.88,8957.84,USD,2025-11-03 16:37:04.713352,0.0
5120,5120,27034.7,26304.11,USD,2025-11-03 16:37:04.713645,24436.06
5121,5121,19147.79,16412.74,USD,2025-11-03 16:37:04.713961,17293.84
5122,5122,32604.01,29393.41,USD,2025-11-03 16:37:04.714322,0.0
5123,5123,5844.06,4810.84,USD,2025-11-03 16:37:04.714611,2111.67
5124,5124,49062.77,39276.65,USD,2025-11-03 16:37:04.716499,0.0
5125,5125,3512.14,3067.29,USD,2025-11-03 16:37:04.717350,0.0
5126,5126,48504.76,44809.44,USD,2025-11-03 16:37:04.717879,0.0
5127,5127,39171.41,31862.41,USD,2025-11-03 16:37:04.718780,0.0
5128,5128,18659.74,15642.89,USD,2025-11-03 16:37:04.720074,0.0
5129,5129,37688.55,30529.19,USD,2025-11-03 16:37:04.720392,0.0
5130,5130,17505.34,14578.07,USD,2025-11-03 16:37:04.720685,0.0
5131,5131,13964.05,11196.23,USD,2025-11-03 16:37:04.720995,13990.44
5132,5132,15750.2,13707.78,USD,2025-11-03 16:37:04.721291,0.0
5133,5133,8403.5,8228.15,USD,2025-11-03 16:37:04.721640,0.0
5134,5134,21857.83,20871.18,USD,2025-11-03 16:37:04.721905,18821.68
5135,5135,12503.03,10348.59,USD,2025-11-03 16:37:04.722186,8273.26
5136,5136,28157.76,27543.81,USD,2025-11-03 16:37:04.722504,0.0
5137,5137,16347.82,14173.11,USD,2025-11-03 16:37:04.723610,0.0
5138,5138,39228.07,31916.8,USD,2025-11-03 16:37:04.723875,0.0
5139,5139,52027.84,51312.15,USD,2025-11-03 16:37:04.724248,4211.51
5140,5140,29739.06,28601.43,USD,2025-11-03 16:37:04.724586,0.0
5141,5141,18077.76,17337.85,USD,2025-11-03 16:37:04.724877,0.0
5142,5142,56424.57,49389.03,USD,2025-11-03 16:37:04.725212,0.0
5143,5143,33011.64,29999.21,USD,2025-11-03 16:37:04.725516,0.0
5144,5144,6715.79,6677.51,USD,2025-11-03 16:37:04.725792,0.0
5145,5145,17402.9,17023.92,USD,2025-11-03 16:37:04.726135,0.0
5146,5146,33675.35,28044.99,USD,2025-11-03 16:37:04.726441,0.0
5147,5147,44938.51,40168.16,USD,2025-11-03 16:37:04.726776,0.0
5148,5148,5001.49,4157.84,USD,2025-11-03 16:37:04.727155,0.0
5149,5149,11999.03,11807.28,USD,2025-11-03 16:37:04.727488,20836.78
5150,5150,27015.58,25167.96,USD,2025-11-03 16:37:04.727792,0.0
5151,5151,16175.1,15585.37,USD,2025-11-03 16:37:04.728077,0.0
5152,5152,1224.58,1038.13,USD,2025-11-03 16:37:04.728388,14234.67
5153,5153,32876.61,27355.04,USD,2025-11-03 16:37:04.728701,0.0
5154,5154,2694.04,2241.01,USD,2025-11-03 16:37:04.729033,20168.67
5155,5155,33428.9,28347.89,USD,2025-11-03 16:37:04.729297,0.0
5156,5156,25150.26,21574.39,USD,2025-11-03 16:37:04.729613,0.0
5157,5157,49205.79,43869.57,USD,2025-11-03 16:37:04.729905,15121.86
5158,5158,28411.39,24747.58,USD,2025-11-03 16:37:04.730253,0.0
5159,5159,2605.36,2336.36,USD,2025-11-03 16:37:04.730530,0.0
5160,5160,28363.62,25756.06,USD,2025-11-03 16:37:04.730876,7707.45
5161,5161,26935.57,26383.57,USD,2025-11-03 16:37:04.731167,0.0
5162,5162,32606.72,31998.66,USD,2025-11-03 16:37:04.731468,4951.35
5163,5163,1266.1,1133.28,USD,2025-11-03 16:37:04.731777,0.0
5164,5164,3451.24,2903.25,USD,2025-11-03 16:37:04.732093,0.0
5165,5165,28331.39,23590.13,USD,2025-11-03 16:37:04.732368,0.0
5166,5166,21531.68,18852.76,USD,2025-11-03 16:37:04.732658,13203.5
5167,5167,11797.61,10579.48,USD,2025-11-03 16:37:04.732961,0.0
5168,5168,462.55,407.13,USD,2025-11-03 16:37:04.733255,15183.39
5169,5169,25445.83,23584.41,USD,2025-11-03 16:37:04.733582,0.0
5170,5170,31309.44,30606.7,USD,2025-11-03 16:37:04.733921,0.0
5171,5171,15576.07,13633.96,USD,2025-11-03 16:37:04.734249,0.0
5172,5172,27228.63,26170.19,USD,2025-11-03 16:37:04.734589,0.0
5173,5173,35108.46,29397.22,USD,2025-11-03 16:37:04.734915,0.0
5174,5174,18882.0,15171.42,USD,2025-11-03 16:37:04.735252,23734.12
5175,5175,21551.33,19388.44,USD,2025-11-03 16:37:04.735533,0.0
5176,5176,10418.28,10292.31,USD,2025-11-03 16:37:04.735850,11454.64
5177,5177,27552.77,23189.56,USD,2025-11-03 16:37:04.736154,6921.3
5178,5178,33951.26,30664.5,USD,2025-11-03 16:37:04.736469,0.0
5179,5179,36847.31,33153.15,USD,2025-11-03 16:37:04.736767,0.0
5180,5180,39575.34,37933.39,USD,2025-11-03 16:37:04.737140,0.0
5181,5181,17527.09,16248.57,USD,2025-11-03 16:37:04.737450,4587.07
5182,5182,5420.83,4667.83,USD,2025-11-03 16:37:04.737726,0.0
5183,5183,23245.69,19123.28,USD,2025-11-03 16:37:04.738029,20589.01
5184,5184,23304.85,21131.49,USD,2025-11-03 16:37:04.738324,0.0
5185,5185,33253.31,30882.34,USD,2025-11-03 16:37:04.738608,0.0
5186,5186,4262.83,3929.27,USD,2025-11-03 16:37:04.738910,0.0
5187,5187,40305.14,36174.92,USD,2025-11-03 16:37:04.739186,2044.35
5188,5188,40483.29,37392.78,USD,2025-11-03 16:37:04.739514,0.0
5189,5189,2126.44,1881.41,USD,2025-11-03 16:37:04.739815,0.0
5190,5190,19005.52,16565.21,USD,2025-11-03 16:37:04.740133,0.0
5191,5191,29713.9,25411.31,USD,2025-11-03 16:37:04.740436,22386.74
5192,5192,22310.86,17990.81,USD,2025-11-03 16:37:04.740746,0.0
5193,5193,13234.61,13109.95,USD,2025-11-03 16:37:04.741051,0.0
5194,5194,3802.53,3331.43,USD,2025-11-03 16:37:04.741399,0.0
5195,5195,9502.43,8345.84,USD,2025-11-03 16:37:04.741678,0.0
5196,5196,4734.27,4649.5,USD,2025-11-03 16:37:04.741964,0.0
5197,5197,49787.15,42584.27,USD,2025-11-03 16:37:04.742241,0.0
5198,5198,40881.22,35428.58,USD,2025-11-03 16:37:04.742558,7732.07
5199,5199,32656.67,31536.6,USD,2025-11-03 16:37:04.742830,0.0
5200,5200,44217.54,40476.13,USD,2025-11-03 16:37:04.743141,0.0
5201,5201,9793.13,8751.68,USD,2025-11-03 16:37:04.743488,0.0
5202,5202,44723.05,39219.26,USD,2025-11-03 16:37:04.743814,0.0
5203,5203,12751.06,12240.96,USD,2025-11-03 16:37:04.744083,0.0
5204,5204,14241.51,13718.15,USD,2025-11-03 16:37:04.744396,21886.67
5205,5205,45715.92,41545.5,USD,2025-11-03 16:37:04.744771,24556.26
5206,5206,20418.74,16959.9,USD,2025-11-03 16:37:04.745148,15031.23
5207,5207,31998.2,29452.72,USD,2025-11-03 16:37:04.745485,0.0
5208,5208,12914.5,11944.26,USD,2025-11-03 16:37:04.745766,19412.72
5209,5209,8270.39,7549.48,USD,2025-11-03 16:37:04.746056,0.0
5210,5210,1147.78,973.22,USD,2025-11-03 16:37:04.746355,0.0
5211,5211,28056.45,26020.31,USD,2025-11-03 16:37:04.746648,0.0
5212,5212,37429.97,32331.33,USD,2025-11-03 16:37:04.746964,0.0
5213,5213,44526.5,44352.14,USD,2025-11-03 16:37:04.747213,0.0
5214,5214,47288.79,40019.02,USD,2025-11-03 16:37:04.747500,0.0
5215,5215,17629.5,14988.58,USD,2025-11-03 16:37:04.747817,0.0
5216,5216,28330.38,25206.06,USD,2025-11-03 16:37:04.748084,0.0
5217,5217,31598.71,27570.13,USD,2025-11-03 16:37:04.748456,5934.8
5218,5218,41292.43,40562.9,USD,2025-11-03 16:37:04.748793,0.0
5219,5219,49660.07,41515.84,USD,2025-11-03 16:37:04.749138,4026.14
5220,5220,3596.43,3553.42,USD,2025-11-03 16:37:04.749407,0.0
5221,5221,9035.26,7550.97,USD,2025-11-03 16:37:04.749684,0.0
5222,5222,39053.47,31487.97,USD,2025-11-03 16:37:04.750077,24507.28
5223,5223,41775.88,40978.44,USD,2025-11-03 16:37:04.750354,0.0
5224,5224,44526.61,37937.43,USD,2025-11-03 16:37:04.750654,0.0
5225,5225,27742.75,25809.55,USD,2025-11-03 16:37:04.750928,21036.61
5226,5226,23258.34,20872.48,USD,2025-11-03 16:37:04.751229,0.0
5227,5227,47669.37,39219.67,USD,2025-11-03 16:37:04.751546,23015.67
5228,5228,11556.36,10904.57,USD,2025-11-03 16:37:04.751835,0.0
5229,5229,24466.73,21679.82,USD,2025-11-03 16:37:04.752110,0.0
5230,5230,47949.54,47657.16,USD,2025-11-03 16:37:04.752426,0.0
5231,5231,7778.18,6971.55,USD,2025-11-03 16:37:04.752742,10209.24
5232,5232,26033.83,22481.4,USD,2025-11-03 16:37:04.753034,0.0
5233,5233,33132.7,30492.04,USD,2025-11-03 16:37:04.753362,0.0
5234,5234,3797.37,3774.1,USD,2025-11-03 16:37:04.753677,10940.75
5235,5235,10923.39,9227.62,USD,2025-11-03 16:37:04.753954,0.0
5236,5236,26742.6,21661.03,USD,2025-11-03 16:37:04.754212,0.0
5237,5237,279.46,236.74,USD,2025-11-03 16:37:04.754551,0.0
5238,5238,47999.05,42933.18,USD,2025-11-03 16:37:04.754867,0.0
5239,5239,7042.41,5905.3,USD,2025-11-03 16:37:04.755160,0.0
5240,5240,26228.94,22095.36,USD,2025-11-03 16:37:04.755489,0.0
5241,5241,19191.48,15678.53,USD,2025-11-03 16:37:04.755763,0.0
5242,5242,36987.31,36175.5,USD,2025-11-03 16:37:04.756092,24326.54
5243,5243,40073.15,36455.91,USD,2025-11-03 16:37:04.756383,0.0
5244,5244,32046.16,29155.55,USD,2025-11-03 16:37:04.756643,0.0
5245,5245,23215.41,19452.72,USD,2025-11-03 16:37:04.756944,0.0
5246,5246,15498.04,13985.97,USD,2025-11-03 16:37:04.757230,15658.54
5247,5247,8199.77,6890.82,USD,2025-11-03 16:37:04.757545,0.0
5248,5248,52726.02,45478.01,USD,2025-11-03 16:37:04.757839,0.0
5249,5249,1038.03,993.48,USD,2025-11-03 16:37:04.758113,9202.01
5250,5250,48250.93,41224.39,USD,2025-11-03 16:37:04.758377,0.0
5251,5251,73.36,70.75,USD,2025-11-03 16:37:04.758651,0.0
5252,5252,6730.73,6676.34,USD,2025-11-03 16:37:04.758995,0.0
5253,5253,297.96,297.44,USD,2025-11-03 16:37:04.759272,0.0
5254,5254,35030.31,33958.74,USD,2025-11-03 16:37:04.759613,0.0
5255,5255,33002.97,29427.03,USD,2025-11-03 16:37:04.759944,0.0
5256,5256,44726.74,36050.32,USD,2025-11-03 16:37:04.760302,0.0
5257,5257,13937.59,11270.81,USD,2025-11-03 16:37:04.760611,0.0
5258,5258,16643.94,16006.63,USD,2025-11-03 16:37:04.760927,0.0
5259,5259,35083.21,31292.53,USD,2025-11-03 16:37:04.761261,0.0
5260,5260,17010.09,16960.6,USD,2025-11-03 16:37:04.761551,0.0
5261,5261,22689.79,19479.8,USD,2025-11-03 16:37:04.761883,0.0
5262,5262,41061.88,40828.85,USD,2025-11-03 16:37:04.762200,0.0
5263,5263,42234.27,41665.7,USD,2025-11-03 16:37:04.762543,0.0
5264,5264,9305.33,7962.14,USD,2025-11-03 16:37:04.762825,11861.81
5265,5265,11275.97,10745.61,USD,2025-11-03 16:37:04.763160,0.0
5266,5266,30022.33,25009.9,USD,2025-11-03 16:37:04.763456,0.0
5267,5267,47627.31,45103.11,USD,2025-11-03 16:37:04.763707,0.0
5268,5268,1468.92,1182.36,USD,2025-11-03 16:37:04.764009,0.0
5269,5269,7412.91,6048.2,USD,2025-11-03 16:37:04.764316,0.0
5270,5270,14015.77,11459.58,USD,2025-11-03 16:37:04.764615,0.0
5271,5271,29781.08,25106.75,USD,2025-11-03 16:37:04.764888,15605.45
5272,5272,48029.71,41591.91,USD,2025-11-03 16:37:04.765219,0.0
5273,5273,12714.74,11250.11,USD,2025-11-03 16:37:04.765564,0.0
5274,5274,7545.38,6396.87,USD,2025-11-03 16:37:04.765826,0.0
5275,5275,5983.39,4840.32,USD,2025-11-03 16:37:04.766122,0.0
5276,5276,55.01,44.51,USD,2025-11-03 16:37:04.766431,0.0
5277,5277,12326.2,10610.67,USD,2025-11-03 16:37:04.766793,0.0
5278,5278,34292.23,30983.27,USD,2025-11-03 16:37:04.767123,0.0
5279,5279,4682.73,4424.57,USD,2025-11-03 16:37:04.767464,0.0
5280,5280,18955.16,16043.39,USD,2025-11-03 16:37:04.767742,0.0
5281,5281,5720.61,5392.72,USD,2025-11-03 16:37:04.768031,0.0
5282,5282,27113.48,25297.47,USD,2025-11-03 16:37:04.768338,0.0
5283,5283,4985.48,4483.74,USD,2025-11-03 16:37:04.768683,0.0
5284,5284,15847.41,14434.22,USD,2025-11-03 16:37:04.768960,0.0
5285,5285,48436.08,42360.78,USD,2025-11-03 16:37:04.769317,0.0
5286,5286,31113.53,28986.45,USD,2025-11-03 16:37:04.769607,0.0
5287,5287,35079.29,30249.97,USD,2025-11-03 16:37:04.769927,0.0
5288,5288,14649.83,14635.49,USD,2025-11-03 16:37:04.770225,0.0
5289,5289,1502.55,1249.32,USD,2025-11-03 16:37:04.770487,0.0
5290,5290,24934.21,20495.34,USD,2025-11-03 16:37:04.770774,0.0
5291,5291,19315.82,18849.76,USD,2025-11-03 16:37:04.771091,4216.84
5292,5292,16401.67,15639.62,USD,2025-11-03 16:37:04.771383,0.0
5293,5293,37809.61,35632.57,USD,2025-11-03 16:37:04.771671,7970.27
5294,5294,25269.79,21959.57,USD,2025-11-03 16:37:04.771981,0.0
5295,5295,45284.56,38867.91,USD,2025-11-03 16:37:04.772273,0.0
5296,5296,19667.77,16094.79,USD,2025-11-03 16:37:04.772561,0.0
5297,5297,14777.44,12990.65,USD,2025-11-03 16:37:04.772906,0.0
5298,5298,29697.85,28019.99,USD,2025-11-03 16:37:04.773183,0.0
5299,5299,45242.84,41401.0,USD,2025-11-03 16:37:04.773458,0.0
5300,5300,41890.36,35037.76,USD,2025-11-03 16:37:04.773734,0.0
5301,5301,12142.28,10266.36,USD,2025-11-03 16:37:04.774013,4805.48
5302,5302,27045.16,24826.57,USD,2025-11-03 16:37:04.774290,4217.5
5303,5303,30497.15,25674.8,USD,2025-11-03 16:37:04.774581,0.0
5304,5304,40588.0,38639.21,USD,2025-11-03 16:37:04.774885,0.0
5305,5305,36396.79,31590.39,USD,2025-11-03 16:37:04.775220,0.0
5306,5306,17904.22,17225.44,USD,2025-11-03 16:37:04.775530,0.0
5307,5307,27159.5,26871.29,USD,2025-11-03 16:37:04.775885,0.0
5308,5308,41861.19,38035.9,USD,2025-11-03 16:37:04.776252,0.0
5309,5309,6890.6,6294.31,USD,2025-11-03 16:37:04.776569,0.0
5310,5310,16555.66,14394.76,USD,2025-11-03 16:37:04.776861,0.0
5311,5311,36801.97,33866.83,USD,2025-11-03 16:37:04.777178,0.0
5312,5312,28636.04,28430.99,USD,2025-11-03 16:37:04.777472,12024.09
5313,5313,8832.95,8661.58,USD,2025-11-03 16:37:04.777815,0.0
5314,5314,19676.13,17902.87,USD,2025-11-03 16:37:04.778115,0.0
5315,5315,14253.43,13468.51,USD,2025-11-03 16:37:04.778469,0.0
5316,5316,20947.31,17307.18,USD,2025-11-03 16:37:04.778800,0.0
5317,5317,12972.47,12961.04,USD,2025-11-03 16:37:04.779133,0.0
5318,5318,19533.66,16418.59,USD,2025-11-03 16:37:04.779422,0.0
5319,5319,26489.77,24803.18,USD,2025-11-03 16:37:04.779725,0.0
5320,5320,11493.3,11408.71,USD,2025-11-03 16:37:04.780001,0.0
5321,5321,48933.3,43839.55,USD,2025-11-03 16:37:04.780290,9864.7
5322,5322,17476.15,14018.66,USD,2025-11-03 16:37:04.780607,0.0
5323,5323,50178.19,47071.97,USD,2025-11-03 16:37:04.780883,21522.43
5324,5324,38867.28,31328.93,USD,2025-11-03 16:37:04.781143,0.0
5325,5325,21755.25,17919.09,USD,2025-11-03 16:37:04.781402,0.0
5326,5326,29666.91,28497.1,USD,2025-11-03 16:37:04.781718,0.0
5327,5327,7623.98,6728.39,USD,2025-11-03 16:37:04.782036,0.0
5328,5328,31636.82,30621.07,USD,2025-11-03 16:37:04.782302,2784.9
5329,5329,49863.17,49803.87,USD,2025-11-03 16:37:04.782580,0.0
5330,5330,29558.7,24507.53,USD,2025-11-03 16:37:04.782882,14972.91
5331,5331,10992.68,10196.69,USD,2025-11-03 16:37:04.783174,19862.04
5332,5332,17767.96,15441.12,USD,2025-11-03 16:37:04.783442,0.0
5333,5333,22821.78,22354.14,USD,2025-11-03 16:37:04.783801,0.0
5334,5334,44921.45,38771.29,USD,2025-11-03 16:37:04.784130,0.0
5335,5335,26032.54,21071.29,USD,2025-11-03 16:37:04.784381,0.0
5336,5336,21641.23,19735.8,USD,2025-11-03 16:37:04.784707,0.0
5337,5337,35736.02,30648.92,USD,2025-11-03 16:37:04.785020,2949.27
5338,5338,30101.11,27466.91,USD,2025-11-03 16:37:04.785339,0.0
5339,5339,18234.07,14685.79,USD,2025-11-03 16:37:04.785646,0.0
5340,5340,33727.36,28959.09,USD,2025-11-03 16:37:04.785969,21641.99
5341,5341,18749.09,17257.08,USD,2025-11-03 16:37:04.786351,24506.59
5342,5342,1618.43,1418.73,USD,2025-11-03 16:37:04.786615,0.0
5343,5343,41688.11,34568.24,USD,2025-11-03 16:37:04.786926,0.0
5344,5344,48872.79,42948.59,USD,2025-11-03 16:37:04.787201,2968.22
5345,5345,18074.13,15452.78,USD,2025-11-03 16:37:04.787491,6550.05
5346,5346,5057.63,4317.11,USD,2025-11-03 16:37:04.787780,0.0
5347,5347,20178.34,16505.3,USD,2025-11-03 16:37:04.788056,0.0
5348,5348,25231.04,23245.25,USD,2025-11-03 16:37:04.788357,19911.63
5349,5349,25501.86,25424.33,USD,2025-11-03 16:37:04.788622,7326.8
5350,5350,29947.09,29338.74,USD,2025-11-03 16:37:04.788926,0.0
5351,5351,25927.57,24518.25,USD,2025-11-03 16:37:04.789243,11246.09
5352,5352,44476.91,43802.79,USD,2025-11-03 16:37:04.789549,23457.19
5353,5353,19837.79,17818.59,USD,2025-11-03 16:37:04.789836,0.0
5354,5354,8787.94,7524.66,USD,2025-11-03 16:37:04.790164,9071.97
5355,5355,49908.07,45263.09,USD,2025-11-03 16:37:04.790386,0.0
5356,5356,26759.87,24136.76,USD,2025-11-03 16:37:04.790665,0.0
5357,5357,17407.63,16266.41,USD,2025-11-03 16:37:04.790928,0.0
5358,5358,22528.71,21671.62,USD,2025-11-03 16:37:04.791252,0.0
5359,5359,32521.23,27549.53,USD,2025-11-03 16:37:04.791598,0.0
5360,5360,40658.05,37032.91,USD,2025-11-03 16:37:04.791916,0.0
5361,5361,11040.06,9785.8,USD,2025-11-03 16:37:04.792220,24080.89
5362,5362,45631.63,41451.39,USD,2025-11-03 16:37:04.792550,0.0
5363,5363,27366.33,22942.81,USD,2025-11-03 16:37:04.792866,17471.61
5364,5364,46325.84,40992.72,USD,2025-11-03 16:37:04.793174,0.0
5365,5365,26572.27,26114.76,USD,2025-11-03 16:37:04.793422,0.0
5366,5366,42327.34,36252.96,USD,2025-11-03 16:37:04.793775,0.0
5367,5367,652.69,599.6,USD,2025-11-03 16:37:04.794199,0.0
5368,5368,40109.12,35313.65,USD,2025-11-03 16:37:04.794466,0.0
5369,5369,11581.31,9919.62,USD,2025-11-03 16:37:04.794769,0.0
5370,5370,7815.49,6858.49,USD,2025-11-03 16:37:04.795105,0.0
5371,5371,7112.6,6538.26,USD,2025-11-03 16:37:04.795405,0.0
5372,5372,2415.41,2060.2,USD,2025-11-03 16:37:04.795627,0.0
5373,5373,31010.3,30045.19,USD,2025-11-03 16:37:04.795899,0.0
5374,5374,32104.55,27270.29,USD,2025-11-03 16:37:04.796172,0.0
5375,5375,14227.88,14124.1,USD,2025-11-03 16:37:04.796500,0.0
5376,5376,49384.94,41402.03,USD,2025-11-03 16:37:04.796819,4172.25
5377,5377,41235.07,40881.0,USD,2025-11-03 16:37:04.797082,0.0
5378,5378,28736.67,23056.0,USD,2025-11-03 16:37:04.797385,0.0
5379,5379,3464.53,2956.1,USD,2025-11-03 16:37:04.797675,23949.19
5380,5380,37572.6,36731.2,USD,2025-11-03 16:37:04.797992,0.0
5381,5381,14778.1,13443.64,USD,2025-11-03 16:37:04.798309,19550.79
5382,5382,15644.15,14658.98,USD,2025-11-03 16:37:04.798600,0.0
5383,5383,36573.54,30612.74,USD,2025-11-03 16:37:04.798935,0.0
5384,5384,2005.57,1896.48,USD,2025-11-03 16:37:04.799214,0.0
5385,5385,14446.84,13398.39,USD,2025-11-03 16:37:04.799530,0.0
5386,5386,30368.6,28801.62,USD,2025-11-03 16:37:04.799793,0.0
5387,5387,47128.8,43675.04,USD,2025-11-03 16:37:04.800070,0.0
5388,5388,46007.41,44596.28,USD,2025-11-03 16:37:04.800357,0.0
5389,5389,5535.42,4852.58,USD,2025-11-03 16:37:04.800659,0.0
5390,5390,33820.79,29190.29,USD,2025-11-03 16:37:04.800951,5384.62
5391,5391,19497.79,19184.67,USD,2025-11-03 16:37:04.801274,8905.69
5392,5392,41192.33,38777.8,USD,2025-11-03 16:37:04.801620,0.0
5393,5393,31885.01,28922.84,USD,2025-11-03 16:37:04.801896,0.0
5394,5394,-2934.51,-2562.07,USD,2025-11-03 16:37:04.802200,0.0
5395,5395,43034.49,35965.48,USD,2025-11-03 16:37:04.802519,0.0
5396,5396,44272.97,42570.8,USD,2025-11-03 16:37:04.802858,0.0
5397,5397,11315.06,9533.5,USD,2025-11-03 16:37:04.803159,0.0
5398,5398,27655.31,23957.12,USD,2025-11-03 16:37:04.803518,22521.29
5399,5399,28873.26,25783.47,USD,2025-11-03 16:37:04.803885,0.0
5400,5400,51990.92,50238.28,USD,2025-11-03 16:37:04.804182,9046.62
5401,5401,22757.31,20293.89,USD,2025-11-03 16:37:04.804484,18397.89
5402,5402,27165.18,26471.85,USD,2025-11-03 16:37:04.804826,0.0
5403,5403,41682.86,35149.25,USD,2025-11-03 16:37:04.805075,0.0
5404,5404,46872.63,41324.17,USD,2025-11-03 16:37:04.805363,0.0
5405,5405,26243.08,25851.28,USD,2025-11-03 16:37:04.805655,0.0
5406,5406,21844.64,21803.09,USD,2025-11-03 16:37:04.805916,0.0
5407,5407,31217.73,27989.55,USD,2025-11-03 16:37:04.806193,1598.38
5408,5408,39141.52,35442.72,USD,2025-11-03 16:37:04.806496,0.0
5409,5409,30744.69,27920.2,USD,2025-11-03 16:37:04.806771,0.0
5410,5410,15126.31,13654.73,USD,2025-11-03 16:37:04.807076,0.0
5411,5411,15456.35,12751.06,USD,2025-11-03 16:37:04.807394,0.0
5412,5412,5646.68,4961.96,USD,2025-11-03 16:37:04.807727,12233.12
5413,5413,33259.95,28433.28,USD,2025-11-03 16:37:04.808050,14881.49
5414,5414,18840.77,16939.45,USD,2025-11-03 16:37:04.808359,0.0
5415,5415,9458.96,8102.75,USD,2025-11-03 16:37:04.808696,3676.71
5416,5416,40451.73,35677.77,USD,2025-11-03 16:37:04.809006,0.0
5417,5417,27693.8,24519.36,USD,2025-11-03 16:37:04.809291,15108.9
5418,5418,17513.73,16183.9,USD,2025-11-03 16:37:04.809613,19682.26
5419,5419,12641.83,11130.76,USD,2025-11-03 16:37:04.809943,0.0
5420,5420,44649.63,40757.16,USD,2025-11-03 16:37:04.810230,0.0
5421,5421,26744.35,25266.18,USD,2025-11-03 16:37:04.810535,0.0
5422,5422,53667.02,45630.07,USD,2025-11-03 16:37:04.810843,0.0
5423,5423,46406.49,43562.35,USD,2025-11-03 16:37:04.811134,12732.14
5424,5424,13230.84,11559.98,USD,2025-11-03 16:37:04.811451,0.0
5425,5425,1414.68,1170.36,USD,2025-11-03 16:37:04.811753,21081.46
5426,5426,33268.07,32615.6,USD,2025-11-03 16:37:04.812044,0.0
5427,5427,40366.1,35708.32,USD,2025-11-03 16:37:04.812347,0.0
5428,5428,5657.12,4643.43,USD,2025-11-03 16:37:04.812625,0.0
5429,5429,36756.59,32354.4,USD,2025-11-03 16:37:04.812915,0.0
5430,5430,4301.3,3596.03,USD,2025-11-03 16:37:04.813205,13985.13
5431,5431,38165.45,32191.5,USD,2025-11-03 16:37:04.813510,10146.0
5432,5432,33634.81,27087.86,USD,2025-11-03 16:37:04.813827,0.0
5433,5433,2890.27,2405.86,USD,2025-11-03 16:37:04.814174,0.0
5434,5434,43569.72,38588.78,USD,2025-11-03 16:37:04.814479,0.0
5435,5435,48810.83,47901.8,USD,2025-11-03 16:37:04.814745,0.0
5436,5436,20099.43,18152.47,USD,2025-11-03 16:37:04.815054,0.0
5437,5437,15759.12,15414.28,USD,2025-11-03 16:37:04.815376,0.0
5438,5438,12886.65,10730.78,USD,2025-11-03 16:37:04.815686,0.0
5439,5439,44351.38,40069.64,USD,2025-11-03 16:37:04.816006,0.0
5440,5440,2730.8,2556.76,USD,2025-11-03 16:37:04.816345,0.0
5441,5441,33816.53,31788.67,USD,2025-11-03 16:37:04.816659,0.0
5442,5442,39215.28,32072.31,USD,2025-11-03 16:37:04.816998,0.0
5443,5443,31973.33,30348.63,USD,2025-11-03 16:37:04.817293,0.0
